"","X","CoreUniqueID","SiteCode","RainTrt","FieldRep","CoreNum","CoreLabel","TargetWP","TargetGWC","ActualGWC","BD","PD","WHC","Moist","pH","DOC","MBC","SOM","CO2_w1a","CO2_w1b","CO2_w2a","CO2_w2b","CO2_eq","MAP","MAP_CV","MAT","Sand","Silt","Clay","USDA_class","Soil.fresh.wt..g.","rock.fresh.wt..g.","Core.2mm.dry.wt..g.","Core.Vol..cm3.","ANPP","ActualVWC","TargetVWC","theta","m","m_1","n_1","alpha_1","ActualWP"
"324",195,1510,"Sev.mix","Drought",5,"6","Sev.mix_D_43_6",NA,0.205,0.157337367624811,"1.4643236848032",NA,NA,"15.7337367624811","8.81","0.0241871378498269","0.0296914124520355",1.27201565557726,"1.14867959047115","1.23600153362959","0.785665889603463","0.922740216292196",0.981469213175084,211.32636729437,19.5680423414123,14,82.6337663179042,5.05509403922764,12.3111396428682,"loamy sand",398.41,"1.9","372.31363086233",255.553901603813,22.8732,0.227767968436761,0.296766332336762,0.606624496416483,0.133684913546973,7.48027562323727,0.866315086453027,0.000100001385519701,0.00249856281889197
"325",1268,370,"baddrt.de","Ambient",1,"1","badlauch_A_1_1",0.1,0.352639681893057,0.270675228643705,"0.740305465957505",NA,NA,"27.0675228643705","6.64","0.000810558051987401","0.00403661194752405",5.63063063063063,"4.76791458482164","8.32642081479446","10.2102521816413","11.3414047017646",9.95935923273347,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",264.43,"3.99","167.533193228255",231.692458202247,160.3,0.2005523764905,0.261282595392577,0.298073821087392,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.213446824303802
"326",1269,369,"baddrt.de","Ambient",1,"2","badlauch_A_1_2",0.3,0.255833475698413,0.216874096103314,"0.728905549543923",NA,NA,"21.6874096103314","6.44","0.000999435158255146","0.00634708098005552",6.18221258134491,"15.5437386252298","8.35340014817286","6.97099721103039","5.19967824757185",6.8413585355917,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",213.03,"9.69","134.384405108671",197.658537788358,160.3,0.160689308699177,0.189555622781718,0.238826769794593,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.480375108063363
"327",1270,371,"baddrt.de","Ambient",1,"3","badlauch_A_1_3",15,0.0814249591614121,0.0897433387497798,"0.782062779117781",NA,NA,"8.97433387497798","6.82","0.00538847630867996","0.0182924478455559",6.09884332281807,"6.06803156526181","3.84576683358008","2.34372800800922","1.8972221612279",2.6955723342724,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",221.43,"3.41","145.540937567298",190.459054623881,160.3,0.0664938566807373,0.0603304895955535,0.0988274399261663,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,12.0670206595293
"328",1271,372,"baddrt.de","Ambient",1,"4","badlauch_A_1_4",1,0.179879303067481,0.162439959676623,"0.848858411592333",NA,NA,"16.2439959676623","6.68","0.00299394766147407","0.00736195637119818",6.19289340101522,"14.5413607467021","11.2467520650501","7.08184122598856","7.17588759977382",8.50149363027084,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",248.22,"8.67","163.558724674349",202.894525544341,160.3,0.120357227048104,0.133278622844075,0.178882639984127,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,1.38141377824287
"329",1272,360,"baddrt.de","Ambient",1,"5","badlauch_A_1_5",0.05,0.431429986339514,0.307692307692308,"0.649367793164615",NA,NA,"30.7692307692308","7.28","0.0023116656828253","0.00271512932667641",5.59062218214612,"3.85477575633462","15.0007257848878","14.1373472977758","13.310101390521",14.1493914910615,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",226.16,"17.142","129.911538461538",226.456470446264,160.3,0.227979574801677,0.319660980737721,0.3388378845475,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.133342964869679
"330",1273,359,"baddrt.de","Ambient",1,"6","badlauch_A_1_6",5,0.112307602773525,0.110230129568749,"0.736281499063412",NA,NA,"11.0230129568749","7.32","0.00281133437350784","0.0151402721567744",6.03290676416816,"9.17785184502966","10.8481175654197","10.2564020618513","10.5741752026566",10.5595649433092,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",248.63,"7.72","153.714863275962",219.256987281788,160.3,0.0816732087256056,0.0832124784637374,0.121387967728533,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,5.694333894542
"331",1275,384,"baddrt.de","Drought",1,"1","badlauch_D_1_1",1,0.179879303067481,0.158174904942966,"0.641120904605651",NA,NA,"15.8174904942966","6.55","0.0032238120324431","0.00640887076477179",5.91039084842705,"19.2945810764136","7.01414993199954","4.14197646846524","4.64649641238871",5.26754093761783,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",217.22,"12.91","132.275977186312",226.456470446264,14.95,0.117197104612877,0.133278622844075,0.174185863082973,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,1.52244174790268
"332",1276,383,"baddrt.de","Drought",1,"2","badlauch_D_1_2",0.3,0.255833475698413,0.222885763821999,"0.606970256899076",NA,NA,"22.2885763821999","6.49","0.00216491308341318","0.00165839146108996",5.53558590941771,"16.9567268473616","20.4349284862359","5.63041846891459","6.02690009290487",10.6974156826851,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",217.2,"4.13","130.740144866114",222.202230394528,14.95,0.16514355541283,0.189555622781718,0.245446957304899,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.4346615523654
"333",1277,386,"baddrt.de","Drought",1,"3","badlauch_D_1_3",15,0.0814249591614121,0.0876615746180963,"0.941625211708751",NA,NA,"8.76615746180963","6.6","0.00617603945354684","0.0148436053184761",4.76190476190473,"3.35673452643561","6.30861281342883","2.02904421179364","1.00380532308805",3.11382078277017,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",278.34,"3.97","194.784253819036",211.075756413064,14.95,0.0649514076506069,0.0603304895955535,0.0965349531240202,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,13.1470640453617
"334",1278,385,"baddrt.de","Drought",1,"4","badlauch_D_1_4",5,0.112307602773525,0.114248479582971,"0.763688556659303",NA,NA,"11.4248479582971","6.58","0.00536920420678161","0.0104069460120554",6.1320754716981,"NULL","5.47693274238444","2.77425396098825","2.18304297755783",3.47807656031017,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",247.81,"12.60","170.338874891399",239.546439836222,14.95,0.0846505393404572,0.0832124784637374,0.125813067687652,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,4.99626526378511
"335",1279,395,"baddrt.de","Drought",1,"5","badlauch_D_1_5",0.05,0.431429986339514,0.310786645601486,"na",NA,NA,"31.0786645601486","6.58","0.00189183340956789","-0.0010831104036475",5.09832483612529,"5.71950736755273","4.88364592775607","2.99733336175532","2.57680679887625",3.48592869612921,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",242.88,"1.55","142.570674490877",222.202230394528,14.95,0.230272273784365,0.319660980737721,0.342245441008968,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.128526220897433
"336",1280,396,"baddrt.de","Drought",1,"6","badlauch_D_1_6",0.1,0.352639681893057,0.272469635627531,"0.464815842687939",NA,NA,"27.2469635627531","6.53","0.00218167455912112","0.000357559203149757",5.82822085889571,"18.0210610896727","21.2493767421358","9.87429783924988","7.28182712340516",12.8018339015969,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",228.22,"1.17","106.372214574899",231.365208967498,14.95,0.20188191294938,0.261282595392577,0.300049863553247,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.208339062566308
"337",1282,355,"baddrt.de","Ambient",2,"1","badlauch_A_2_1",15,0.0814249591614121,0.292069632495164,"0.571906345885084",NA,NA,"29.2069632495164","6.44","0.00183670093519042","0.00636557134632538",6.88259109311748,"12.1020707970697","6.24518083127801","9.7865561594311","4.5598764988791",6.86387116319607,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",228.76,"7.87","120.893268858801",225.147473507269,160.3,0.216404209543371,0.0603304895955535,0.321633833349488,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.161474310467313
"338",1283,357,"baddrt.de","Ambient",2,"2","badlauch_A_2_2",5,0.112307602773525,0.11108956960062,"0.762903299387605",NA,NA,"11.108956960062","5.45","0.00508580221995683","0.0131425784276725",6.56219392752205,"8.46934341446802","13.0314417153687","4.81775079783459","4.25039365223262",7.36652872181198,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",254.9,"8.01","172.244174098488",236.273947488732,160.3,0.0823099967379645,0.0832124784637374,0.12233440296599,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,5.53506944231726
"339",1284,356,"baddrt.de","Ambient",2,"3","badlauch_A_2_3",1,0.179879303067481,0.167015010450313,"0.721612644825995",NA,NA,"16.7015010450313","6.15","0.00331534606499433","0.00699766188853567",7.09736123748864,"11.8128008298716","19.7336731525883","11.571723261915","13.7969212452839",15.0341058865957,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",225.57,"9.65","143.373376401292",212.057504117311,160.3,0.12374703597087,0.133278622844075,0.183920791693154,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,1.24810597606635
"340",1285,358,"baddrt.de","Ambient",2,"4","badlauch_A_2_4",0.1,0.352639681893057,0.271515151515152,"0.562609735060404",NA,NA,"27.1515151515152","7.24","0.00270066868064257","0.000478550451929533",5.9384941675504,"11.4896342244773","8.94995570255867","5.85090494923016","7.23326161305927",7.34470742161604,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",196.14,"6.99","118.575478787879",223.183978098775,160.3,0.201174703582571,0.261282595392577,0.298998763576461,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.211036453364956
"341",1286,374,"baddrt.de","Ambient",2,"5","badlauch_A_2_5",0.3,0.255833475698413,0.205708141921611,"0.638422472609353",NA,NA,"20.5708141921611","6.67","0.00276740896409742","0.00205938623551857",6.28865979381443,"28.4485550091945","37.0551617804515","12.7437764764701","11.7234510409983",20.5074630993066,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",219,"59.70","84.4570532694751",225.801971976766,160.3,0.152416077867728,0.189555622781718,0.226530562839475,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.582799421272839
"342",1287,375,"baddrt.de","Ambient",2,"6","badlauch_A_2_6",0.05,0.431429986339514,0.30454020777222,"0.77917344225994",NA,NA,"30.454020777222","6.66","0.0024125755794876","0.00023067655862508",6.22119815668204,"5.98402522446683","3.49385438150341","6.66177814502873","3.36744203901658",4.50769152184958,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",276.53,"19.50","154.399028472489",223.183978098775,160.3,0.225644078003256,0.319660980737721,0.335366719223883,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.138486594293307
"343",1289,410,"baddrt.de","Drought",2,"1","badlauch_D_2_1",5,0.112307602773525,0.121980198019802,"0.379510644268694",NA,NA,"12.1980198019802","6.44","0.00797257207388047","0.0141729493067331",7.40354535974975,"31.0776771010921","14.2680244465526","7.18491750927318","7.95940507479706",9.80411567687428,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",148.19,"7.55","74.6668039603961",216.638993403796,14.95,0.090379229456031,0.0832124784637374,0.134327414824573,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,3.93341267735148
"344",1290,409,"baddrt.de","Drought",2,"2","badlauch_D_2_2",1,0.179879303067481,0.163219512195122,"0.542615316880807",NA,NA,"16.3219512195122","6.67","0.00272222887039841","0.00623083735837832",6.20821394460362,"6.50923497443918","10.0707258239211","14.3911507951271","5.41373006829835",9.95853556244886,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",211.61,"5.80","119.032024390244",230.056212028503,14.95,0.120934823716138,0.133278622844075,0.179741101244477,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,1.35746081416483
"345",1291,408,"baddrt.de","Drought",2,"3","badlauch_D_2_3",0.1,0.352639681893057,0.268031189083821,"0.851283243907912",NA,NA,"26.803118908382","6.72","0.000981563336326129","0.000930095811117092",5.25632706035048,"9.12296755932213","8.94394058732299","7.51419414887461","5.40167587928466",7.28660353849408,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",271.1,"11.16","189.418888888889",235.619449019234,14.95,0.198593318692981,0.261282595392577,0.295162143581216,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.221266137419198
"346",1292,400,"baddrt.de","Drought",2,"4","badlauch_D_2_4",0.3,0.255833475698413,0.216302186878728,"0.707422875582997",NA,NA,"21.6302186878728","6.81","0.00131945014315097","0.00376352249453683",6.24580255204831,"13.7986119505075","10.5299181201554","5.09580986885666","3.4088895564092",6.34487251514041,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",231.05,"3.17","162.123566600398",233.655953610741,14.95,0.160265561928177,0.189555622781718,0.238196970131205,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.485036259138653
"347",1293,399,"baddrt.de","Drought",2,"5","badlauch_D_2_5",15,0.0814249591614121,0.0895752895752895,"0.73145951670956",NA,NA,"8.95752895752895","6.63","0.00426148278604552","0.0141580855987965",5.79584775086507,"4.84202688004022","6.78151689685313","2.96505304181989","1.74896452014979",3.83184481960761,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",244.23,"10.38","161.00861003861",234.310452080239,14.95,0.0663693433978626,0.0603304895955535,0.0986423802891176,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,12.1499115847075
"348",1296,363,"baddrt.de","Ambient",3,"1","badlauch_A_3_1",15,0.0814249591614121,0.288372093023256,"0.471909438979415",NA,NA,"28.8372093023256","7.32","0.00158497296835962","0.00531337858550867",6.06060606060603,"10.4062312459909","15.1149207726712","7.37941220760713","6.24264306649467",9.57899201559099,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",188.9,"9.99","93.4794418604651",219.256987281788,160.3,0.213664578244362,0.0603304895955535,0.317562017378238,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.169204954756746
"349",1297,365,"baddrt.de","Ambient",3,"2","badlauch_A_3_2",0.1,0.352639681893057,0.262425447316103,"0.565389865050108",NA,NA,"26.2425447316103","6.46","0.00268002716585777","0.00415883487180709",7.45412844036703,"15.7498180598932","51.0998785546701","28.4192966197938","32.3667727872499",37.2953159872379,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",217.68,"11.70","118.926520874751",231.037959732749,160.3,0.194439836162861,0.261282595392577,0.288988971115064,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.239084127609138
"350",1298,362,"baddrt.de","Ambient",3,"3","badlauch_A_3_3",5,0.112307602773525,0.11292027912878,"0.637284089760934",NA,NA,"11.292027912878","6.35","0.00343417810174779","0.0149015522395971",6.2992125984252,"9.80585329566734","12.4301131747944","6.4173549934969","5.99215371400951",8.27987396076692,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",215.11,"21.392","131.892787058575",240.528187540469,160.3,0.0836664309723642,0.0832124784637374,0.124350422633154,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,5.21428706417552
"351",1299,364,"baddrt.de","Ambient",3,"4","badlauch_A_3_4",0.05,0.431429986339514,0.298832684824903,"0.733108092083674",NA,NA,"29.8832684824903","6.45","0.000975022592369372","0.00729732837001293",5.93692022263447,"2.48160242918456","8.98797638473892","5.94535402881562","5.31730314979123",6.75021118778192,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",269.2,"9.91","164.024070038911",237.255695192979,160.3,0.221415182375481,0.319660980737721,0.32908146296909,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.148455556278837
"352",1300,354,"baddrt.de","Ambient",3,"5","badlauch_A_3_5",0.3,0.255833475698413,0.21667965705378,"0.741727640580294",NA,NA,"21.667965705378","6.78","0.00185717229689054","0.00650069014388069",6.07843137254906,"10.3716549174905","10.9880511937185","9.55057134806535","5.57792519874564",8.70551591350984,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",251.35,"5.88","172.769134840218",240.855436775217,160.3,0.160545242270705,0.189555622781718,0.238612649016886,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.481953399626645
"353",1301,353,"baddrt.de","Ambient",3,"6","badlauch_A_3_6",1,0.179879303067481,0.163247413641943,"0.822376944397187",NA,NA,"16.3247413641943","6.6","0.00247237261834316","0.00317099997225896",6.00814663951124,"9.12814110909615","10.0533794312832","6.64768386936258","7.86233323071709",8.18779884378761,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",286.34,"37.88","163.961669296861",245.436926061703,160.3,0.120955496836082,0.133278622844075,0.179771826962932,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,1.35661333970269
"354",1303,392,"baddrt.de","Drought",3,"1","badlauch_D_3_1",15,0.0814249591614121,0.0903426791277259,"1.1250243213399",NA,NA,"9.03426791277259","6.93","0.00442969330247341","0.0139394064049062",3.25865580448065,"13.9934749578127","10.8757887617595","6.21736402933728","0.0661854942345437",5.71977942844377,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",278.05,"11.7","242.332710280374",225.801971976766,14.95,0.0669379281154456,0.0603304895955535,0.0994874474099746,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,11.777195921785
"355",1304,393,"baddrt.de","Drought",3,"2","badlauch_D_3_2",0.05,0.431429986339514,0.358669833729216,"0.56347195833473",NA,NA,"35.8669833729216","7.28","0.00209002961281815","0.00341731925694249",5.87064676616919,"13.9500787382631","9.14265220334804","7.91135638461204","7.65027693540939",8.23476184112316,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",174.7,"7","124.289786223278",233.001455141243,14.95,0.265750537610268,0.319660980737721,0.394975515063386,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.0757658356846323
"356",1305,391,"baddrt.de","Drought",3,"3","badlauch_D_3_3",5,0.112307602773525,0.126353790613719,"0.912463276448627",NA,NA,"12.6353790613719","6.83","0.00362781108573419","0.0074968728879358",5.71428571428567,"15.1350996658871","9.0861669234256","4.57011018326474","4.84016812902608",6.1654817452388,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",236.32,"2.2","204.43321299639",226.456470446264,14.95,0.0936197712407612,0.0832124784637374,0.139143716127358,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,3.45849761588915
"357",1306,390,"baddrt.de","Drought",3,"4","badlauch_D_3_4",0.3,0.255833475698413,0.240196078431372,"0.992766674096771",NA,NA,"24.0196078431372","7.15","0.00258346536926444","0.0002255740971843",5.81162324649297,"22.5925915279727","10.3131061930105","8.93540934580438","7.34143172613095",8.86331575498195,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",241.33,"10.2","193.825980392157",205.512519422332,14.95,0.177969349446897,0.189555622781718,0.264509476049947,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.330601092312804
"358",1307,380,"baddrt.de","Drought",3,"5","badlauch_D_3_5",1,0.179879303067481,0.184115523465704,"0.545413988449678",NA,NA,"18.4115523465704","7.1","0.00272002749440293","0.00669649027427525",6.45161290322581,"28.3224953185785","17.4892728037481","10.6327206992891","9.12236607662805",12.4147865265551,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",225.48,"3.2","117.813718411552",221.874981159779,14.95,0.136417380950823,0.133278622844075,0.202752272071293,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.874090606704991
"359",1308,382,"baddrt.de","Drought",3,"6","badlauch_D_3_6",0.1,0.352639681893057,0.298924731182796,"0.815411320113174",NA,NA,"29.8924731182796","7.51","0.00216176265933816","0.00293018604357336",5.48722800378428,"11.2256749638991","8.66372533240453","6.87977829830378","6.43118466682325",7.32489609917719,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",237.76,"5.2","183.190967741935",231.037959732749,14.95,0.221483382616468,0.261282595392577,0.329182826546953,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.148287711685155
"360",1310,407,"baddrt.de","Ambient",4,"1","badlauch_A_4_1",0.1,0.352639681893057,0.297560975609756,"0.687231233628262",NA,NA,"29.7560975609756","7.36","0.00176042541414818","0.00346329006071308",5.75609756097557,"1.69112220894669","3.11409876929192","3.28686119560547","3.90999146199254",3.43698380896331,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",235.77,"0.9","165.073170731707",241.509935244715,160.3,0.220472930265524,0.261282595392577,0.327681027373375,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.150799280019871
"361",1311,406,"baddrt.de","Ambient",4,"2","badlauch_A_4_2",5,0.112307602773525,0.139784946236559,"0.99780885434523",NA,NA,"13.9784946236559","7.11","0.00482949015008194","0.00817323698494131",6.19469026548675,"12.6904426513963","9.20222045239016","6.29109898462062","6.90858963633772",7.4673030244495,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",258.86,"3.6","233.462365591398",237.582944427728,160.3,0.103571365971729,0.0832124784637374,0.15393441529174,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,2.39128343269453
"362",1312,404,"baddrt.de","Ambient",4,"3","badlauch_A_4_3",0.05,0.431429986339514,0.299479166666667,"0.891056972149365",NA,NA,"29.9479166666667","7.65","0.0020452960411081","0.00285019537407738",5.96153846153844,"1.99366362137797","1.57640117537132","2.76444219247263","3.70375528005547",2.68153288263314,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",276.66,"3.5","213.448697916667",243.473430653209,160.3,0.221894182505538,0.319660980737721,0.329793383722989,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.147281771746192
"363",1313,405,"baddrt.de","Ambient",4,"4","badlauch_A_4_4",0.3,0.255833475698413,0.233532934131736,"0.881626491558122",NA,NA,"23.3532934131736","7.19","0.00192968368091087","0.00420491926303265",5.81632653061218,"15.4684811403107","10.8521240417081","6.11255633431987","6.46477265930225",7.80981767844342,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",259.04,"1.3","211.621556886228",241.509935244715,160.3,0.173032401833009,0.189555622781718,0.257171867463446,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.366449156483303
"364",1314,387,"baddrt.de","Ambient",4,"5","badlauch_A_4_5",1,0.179879303067481,0.191335740072202,"0.840479890871436",NA,NA,"19.1335740072202","6.68","0.00269849323187369","0.00723445121486529",5.95959595959592,"25.7089317652038","16.4829543908016","13.0597566412506","14.4630875822533",14.6685995381018,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",232.34,"10.6","184.13285198556",231.692458202247,160.3,0.14176708216458,0.133278622844075,0.210703341564284,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.759454824178571
"365",1315,389,"baddrt.de","Ambient",4,"6","badlauch_A_4_6",15,0.0814249591614121,0.0928792569659442,"1.02679823013408",NA,NA,"9.28792569659442","6.99","0.00704065866784421","0.0122027684981239",5.60652395514778,"8.16200366595408","7.31522613384992","10.6142873171905","8.16196932536972",8.69716092547005,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",275.16,"2.8","240.477708978328",236.92844595823,160.3,0.0688173639107228,0.0603304895955535,0.102280785583223,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,10.6443434587512
"366",1317,413,"baddrt.de","Drought",4,"1","badlauch_D_4_1",1,0.179879303067481,0.184971098265896,"0.733108444344996",NA,NA,"18.4971098265896","6.5","0.00253204203958374","0.00833509162294173",5.87044534412961,"22.2587794049301","16.6981038801653","12.3131787120258","12.0776116963981",13.6962980961964,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",205.71,"8.9","164.554335260116",236.601196723481,14.95,0.137051305083089,0.133278622844075,0.203694450826243,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.859405593050527
"367",1318,412,"baddrt.de","Drought",4,"2","badlauch_D_4_2",0.05,0.431429986339514,0.335378323108385,"0.877776337505748",NA,NA,"33.5378323108385","6.97","0.00200147449156894","0.000321052782168474",5.32663316582916,"22.1723394375422","13.282550941543","7.59210352876812","8.10684614945545",9.66050020658886,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",224.45,"25.5","160.639059304703",212.057504117311,14.95,0.248493074374834,0.319660980737721,0.369326364956682,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.0970964457818514
"368",1319,414,"baddrt.de","Drought",4,"3","badlauch_D_4_3",0.1,0.352639681893057,0.334545454545454,"0.642930065027936",NA,NA,"33.4545454545455","4.14","0.00189346951994125","-0.000208456715536456",5.84615384615385,"23.5942224817307","19.3730593003155","12.7768742081214","13.8396081191639",15.3298472092003,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",192.59,"13","127.966909090909",219.256987281788,14.95,0.247875974057095,0.261282595392577,0.36840919083528,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,0.0979909081254969
"369",1320,411,"baddrt.de","Drought",4,"4","badlauch_D_4_4",15,0.0814249591614121,0.121875,"0.882523597203988",NA,NA,"12.1875","6.54","0.00673181711780959","0.00542802400715366",5.81162324649304,"12.7677302355163","7.43588453582956","7.05556955013481","7.18721773932673",7.2262239417637,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",236.79,"8.9","205.3934375",242.818932183711,14.95,0.0903012847066016,0.0603304895955535,0.134211568332486,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,3.94582825785575
"370",1321,422,"baddrt.de","Drought",4,"5","badlauch_D_4_5",5,0.112307602773525,0.125925925925926,"0.784822041585705",NA,NA,"12.5925925925926","6.67","0.00440172801285543","0.00982891038709296",5.48604427333975,"13.087526020095","7.76657059025724","4.06780590407353","5.46632473494235",5.76690040975771,536.075193956494,14.6006383277957,8.9,29.5365325998206,44.1830523527267,26.2804150474526,"loam",215.8,"5.8","180.146666666667",236.92844595823,14.95,0.0933027519095751,0.0832124784637374,0.138672541638884,0.214946320118339,4.65232435451535,0.785053679881661,0.00257379541323262,3.50161467927174
